created_at,entry_id,humidity (%),temperature (DegCel),light intensity
2022-02-15T08:29:05+01:00,1786,71,28.3,"27.00

"
2022-02-15T08:29:23+01:00,1787,71,28.3,"27.00

"
2022-02-15T08:29:41+01:00,1788,71,28.3,"26.00

"
2022-02-15T08:30:01+01:00,1789,71,28.4,"27.00

"
2022-02-15T08:30:21+01:00,1790,71,28.4,"27.00

"
2022-02-15T08:30:37+01:00,1791,70,28.5,"27.00

"
2022-02-15T08:30:54+01:00,1792,70,28.4,"27.00

"
2022-02-15T08:31:15+01:00,1793,70,28.3,"27.00

"
2022-02-15T08:31:33+01:00,1794,70,28.3,"27.00

"
2022-02-15T08:31:50+01:00,1795,70,28.2,"27.00

"
2022-02-15T08:32:05+01:00,1796,70,28.2,"27.00

"
2022-02-15T08:32:25+01:00,1797,71,28.1,"27.00

"
2022-02-15T08:32:44+01:00,1798,71,28,"27.00

"
2022-02-15T08:32:59+01:00,1799,71,28,"27.00

"
2022-02-15T08:33:14+01:00,1800,71,28,"27.00

"
2022-02-15T08:33:35+01:00,1801,71,28.1,"27.00

"
2022-02-15T08:33:50+01:00,1802,71,28.1,"27.00

"
2022-02-15T08:34:07+01:00,1803,71,28.2,"27.00

"
2022-02-15T08:34:25+01:00,1804,71,28.3,"27.00

"
2022-02-15T08:34:44+01:00,1805,71,28.4,"27.00

"
2022-02-15T08:34:59+01:00,1806,71,28.4,"27.00

"
2022-02-15T08:35:16+01:00,1807,71,28.5,"27.00

"
2022-02-15T08:35:31+01:00,1808,70,28.5,"27.00

"
2022-02-15T08:35:46+01:00,1809,70,28.5,"27.00

"
2022-02-15T08:36:02+01:00,1810,70,28.6,"27.00

"
2022-02-15T08:36:40+01:00,1811,70,28.5,"27.00

"
2022-02-15T08:36:59+01:00,1812,70,28.1,"28.00

"
2022-02-15T08:37:20+01:00,1813,72,27.9,"27.00

"
2022-02-15T08:38:00+01:00,1814,73,27.5,"28.00

"
2022-02-15T08:38:15+01:00,1815,73,27.4,"28.00

"
2022-02-15T08:38:32+01:00,1816,74,27.3,"28.00

"
2022-02-15T08:38:48+01:00,1817,74,27.3,"28.00

"
2022-02-15T08:39:13+01:00,1818,74,27.2,"28.00

"
2022-02-15T08:39:29+01:00,1819,74,27,"28.00

"
2022-02-15T08:39:50+01:00,1820,76,27,"28.00

"
2022-02-15T08:40:05+01:00,1821,76,27,"28.00

"
2022-02-15T08:40:21+01:00,1822,76,27,"28.00

"
2022-02-15T08:40:39+01:00,1823,76,26.9,"28.00

"
2022-02-15T08:41:12+01:00,1824,77,27,"28.00

"
2022-02-15T08:41:32+01:00,1825,77,27,"28.00

"
2022-02-15T08:42:06+01:00,1826,77,27.1,"28.00

"
2022-02-15T08:42:41+01:00,1827,76,27.2,"28.00

"
2022-02-15T08:43:09+01:00,1828,76,27.3,"28.00

"
2022-02-15T08:43:40+01:00,1829,76,27.2,"28.00

"
2022-02-15T08:43:56+01:00,1830,74,27.2,"28.00

"
2022-02-15T08:44:13+01:00,1831,74,27.2,"28.00

"
2022-02-15T08:44:35+01:00,1832,74,27.2,"28.00

"
2022-02-15T08:44:54+01:00,1833,74,27.2,"28.00

"
2022-02-15T08:46:23+01:00,1834,74,27.1,"28.00

"
2022-02-15T08:46:39+01:00,1835,74,27,"28.00

"
2022-02-15T08:46:59+01:00,1836,74,27,"27.00

"
2022-02-15T08:47:15+01:00,1837,74,27,"28.00

"
2022-02-15T08:47:31+01:00,1838,74,27,"27.00

"
2022-02-15T08:47:47+01:00,1839,74,27,"27.00

"
2022-02-15T08:48:08+01:00,1840,74,27,"27.00

"
2022-02-15T08:48:25+01:00,1841,74,27.1,"27.00

"
2022-02-15T08:48:46+01:00,1842,74,27.2,"27.00

"
2022-02-15T08:49:08+01:00,1843,74,27.3,"27.00

"
2022-02-15T08:49:24+01:00,1844,74,27.4,"27.00

"
2022-02-15T08:49:41+01:00,1845,74,27.3,"27.00

"
2022-02-15T08:50:05+01:00,1846,74,27.4,"27.00

"
2022-02-15T08:50:27+01:00,1847,74,27.4,"27.00

"
2022-02-15T08:50:44+01:00,1848,74,27.4,"27.00

"
2022-02-15T08:51:02+01:00,1849,74,27.3,"27.00

"
2022-02-15T08:51:18+01:00,1850,74,27.3,"27.00

"
2022-02-15T08:51:33+01:00,1851,74,27.3,"27.00

"
2022-02-15T08:51:49+01:00,1852,74,27.4,"27.00

"
2022-02-15T08:52:14+01:00,1853,74,27.4,"27.00

"
2022-02-15T08:52:29+01:00,1854,74,27.3,"27.00

"
2022-02-15T08:53:01+01:00,1855,74,27.3,"27.00

"
2022-02-15T08:53:23+01:00,1856,74,27.2,"27.00

"
2022-02-15T08:53:42+01:00,1857,74,27.2,"27.00

"
2022-02-15T08:54:17+01:00,1858,74,27.3,"26.00

"
2022-02-15T08:54:32+01:00,1859,74,27.3,"27.00

"
2022-02-15T08:55:01+01:00,1860,74,27.4,"27.00

"
2022-02-15T08:55:20+01:00,1861,74,27.4,"27.00

"
2022-02-15T08:55:38+01:00,1862,73,27.5,"27.00

"
2022-02-15T08:55:58+01:00,1863,73,27.5,"27.00

"
2022-02-15T08:56:23+01:00,1864,73,27.5,"26.00

"
2022-02-15T08:56:40+01:00,1865,73,27.5,"27.00

"
2022-02-15T08:56:55+01:00,1866,73,27.5,"27.00

"
2022-02-15T08:57:17+01:00,1867,73,27.5,"27.00

"
2022-02-15T08:57:34+01:00,1868,73,27.5,"26.00

"
2022-02-15T08:57:54+01:00,1869,73,27.5,"27.00

"
2022-02-15T08:58:13+01:00,1870,73,27.5,"26.00

"
2022-02-15T08:58:29+01:00,1871,73,27.6,"27.00

"
2022-02-15T08:58:45+01:00,1872,73,27.7,"25.00

"
2022-02-15T08:59:06+01:00,1873,73,27.7,"26.00

"
2022-02-15T08:59:22+01:00,1874,73,27.7,"25.00

"
2022-02-15T08:59:40+01:00,1875,73,27.7,"26.00

"
2022-02-15T09:00:02+01:00,1876,73,27.7,"25.00

"
2022-02-15T09:00:19+01:00,1877,73,27.7,"24.00

"
2022-02-15T09:00:41+01:00,1878,72,27.7,"24.00

"
2022-02-15T09:00:56+01:00,1879,72,27.8,"25.00

"
2022-02-15T09:01:11+01:00,1880,72,27.8,"25.00

"
2022-02-15T09:01:32+01:00,1881,72,27.8,"25.00

"
2022-02-15T09:01:49+01:00,1882,72,27.7,"24.00

"
2022-02-15T09:02:06+01:00,1883,72,27.7,"24.00

"
2022-02-15T09:02:21+01:00,1884,72,27.8,"24.00

"
2022-02-15T09:02:40+01:00,1885,72,27.9,"24.00

"
2022-02-15T09:03:14+01:00,1886,71,28,"24.00

"
2022-02-15T09:03:31+01:00,1887,71,28,"24.00

"
2022-02-15T09:03:47+01:00,1888,71,28,"22.00

"
2022-02-15T09:04:15+01:00,1889,71,28,"22.00

"
2022-02-15T09:04:34+01:00,1890,71,28.1,"24.00

"
2022-02-15T09:04:53+01:00,1891,70,28.2,"22.00

"
2022-02-15T09:05:08+01:00,1892,70,28.3,"22.00

"
2022-02-15T09:05:29+01:00,1893,70,28.3,"22.00

"
2022-02-15T09:05:57+01:00,1894,70,28.3,"22.00

"
2022-02-15T09:06:17+01:00,1895,69,28.3,"21.00

"
2022-02-15T09:06:39+01:00,1896,69,28.4,"21.00

"
2022-02-15T09:06:54+01:00,1897,69,28.5,"21.00

"
2022-02-15T09:07:09+01:00,1898,69,28.6,"21.00

"
2022-02-15T09:07:25+01:00,1899,69,28.7,"20.00

"
2022-02-15T09:07:41+01:00,1900,69,28.8,"20.00

"
2022-02-15T09:07:59+01:00,1901,68,28.8,"21.00

"
2022-02-15T09:08:15+01:00,1902,68,28.9,"21.00

"
2022-02-15T09:08:32+01:00,1903,67,29,"21.00

"
2022-02-15T09:08:54+01:00,1904,67,28.9,"21.00

"
2022-02-15T09:09:09+01:00,1905,66,29,"21.00

"
2022-02-15T09:09:41+01:00,1906,66,29,"21.00

"
2022-02-15T09:09:58+01:00,1907,66,29.1,"21.00

"
2022-02-15T09:10:13+01:00,1908,66,29,"21.00

"
2022-02-15T09:10:32+01:00,1909,65,29,"21.00

"
2022-02-15T09:10:51+01:00,1910,65,29,"22.00

"
2022-02-15T09:11:09+01:00,1911,65,29.1,"22.00

"
2022-02-15T09:11:25+01:00,1912,65,29.1,"22.00

"
2022-02-15T09:11:40+01:00,1913,65,29,"22.00

"
2022-02-15T09:12:02+01:00,1914,65,29,"22.00

"
2022-02-15T09:12:20+01:00,1915,65,29,"22.00

"
2022-02-15T09:12:37+01:00,1916,65,29,"22.00

"
2022-02-15T09:12:55+01:00,1917,65,29,"22.00

"
2022-02-15T09:13:14+01:00,1918,65,29,"21.00

"
2022-02-15T09:13:33+01:00,1919,65,29.1,"21.00

"
2022-02-15T09:13:49+01:00,1920,65,29.2,"21.00

"
2022-02-15T09:14:11+01:00,1921,65,29.2,"21.00

"
2022-02-15T09:14:27+01:00,1922,65,29.2,"21.00

"
2022-02-15T09:14:42+01:00,1923,65,29.1,"21.00

"
2022-02-15T09:15:11+01:00,1924,65,29.1,"21.00

"
2022-02-15T09:15:30+01:00,1925,65,29.2,"21.00

"
2022-02-15T09:15:46+01:00,1926,64,29.3,"21.00

"
2022-02-15T09:16:03+01:00,1927,64,29.3,"21.00

"
2022-02-15T09:16:19+01:00,1928,64,29.4,"21.00

"
2022-02-15T09:16:35+01:00,1929,64,29.4,"21.00

"
2022-02-15T09:16:58+01:00,1930,63,29.3,"21.00

"
2022-02-15T09:17:18+01:00,1931,63,29.2,"22.00

"
2022-02-15T09:17:34+01:00,1932,63,29.2,"22.00

"
2022-02-15T09:17:53+01:00,1933,63,29.1,"22.00

"
2022-02-15T09:18:09+01:00,1934,64,29,"22.00

"
2022-02-15T09:18:27+01:00,1935,64,29,"22.00

"
2022-02-15T09:18:45+01:00,1936,64,28.9,"22.00

"
2022-02-15T09:19:00+01:00,1937,64,28.8,"22.00

"
2022-02-15T09:19:18+01:00,1938,65,28.8,"22.00

"
2022-02-15T09:19:38+01:00,1939,65,28.8,"22.00

"
2022-02-15T09:19:55+01:00,1940,66,28.9,"22.00

"
2022-02-15T09:20:11+01:00,1941,66,28.9,"22.00

"
2022-02-15T09:20:28+01:00,1942,65,28.9,"22.00

"
2022-02-15T09:20:44+01:00,1943,66,28.9,"22.00

"
2022-02-15T09:21:00+01:00,1944,66,28.9,"22.00

"
2022-02-15T09:21:21+01:00,1945,66,29,"22.00

"
2022-02-15T09:21:40+01:00,1946,66,28.9,"22.00

"
2022-02-15T09:21:55+01:00,1947,66,28.8,"21.00

"
2022-02-15T09:22:11+01:00,1948,66,29,"21.00

"
2022-02-15T09:22:26+01:00,1949,66,29,"21.00

"
2022-02-15T09:22:46+01:00,1950,66,29,"21.00

"
2022-02-15T09:23:06+01:00,1951,65,29,"21.00

"
2022-02-15T09:23:25+01:00,1952,65,29,"21.00

"
2022-02-15T09:23:52+01:00,1953,65,28.8,"21.00

"
2022-02-15T09:24:08+01:00,1954,65,28.7,"21.00

"
2022-02-15T09:24:29+01:00,1955,66,28.5,"21.00

"
2022-02-15T09:24:44+01:00,1956,66,28.5,"21.00

"
2022-02-15T09:24:59+01:00,1957,67,28.5,"21.00

"
2022-02-15T09:25:16+01:00,1958,67,28.6,"20.00

"
2022-02-15T09:25:39+01:00,1959,67,28.6,"20.00

"
2022-02-15T09:26:03+01:00,1960,67,28.8,"20.00

"
2022-02-15T09:26:25+01:00,1961,66,28.9,"20.00

"
2022-02-15T09:26:49+01:00,1962,66,29,"19.00

"
2022-02-15T09:27:20+01:00,1963,65,29.1,"19.00

"
2022-02-15T09:27:38+01:00,1964,65,29.2,"19.00

"
2022-02-15T09:27:57+01:00,1965,64,29.3,"19.00

"
2022-02-15T09:28:16+01:00,1966,64,29.4,"19.00

"
2022-02-15T09:28:34+01:00,1967,63,29.5,"19.00

"
2022-02-15T09:28:49+01:00,1968,63,29.6,"20.00

"
2022-02-15T09:29:05+01:00,1969,63,29.5,"20.00

"
2022-02-15T09:29:23+01:00,1970,63,29.4,"20.00

"
2022-02-15T09:29:39+01:00,1971,63,29.3,"20.00

"
2022-02-15T09:29:56+01:00,1972,63,29.2,"20.00

"
2022-02-15T09:30:12+01:00,1973,63,29.2,"20.00

"
2022-02-15T09:30:28+01:00,1974,63,29.1,"20.00

"
2022-02-15T09:30:46+01:00,1975,64,29.2,"20.00

"
2022-02-15T09:31:04+01:00,1976,64,29.3,"20.00

"
2022-02-15T09:31:25+01:00,1977,64,29.3,"20.00

"
2022-02-15T09:31:45+01:00,1978,63,29.2,"19.00

"
2022-02-15T09:32:05+01:00,1979,63,29.2,"20.00

"
2022-02-15T09:32:22+01:00,1980,64,29.1,"20.00

"
2022-02-15T09:32:38+01:00,1981,64,29,"20.00

"
2022-02-15T09:33:07+01:00,1982,64,29.1,"19.00

"
2022-02-15T09:33:22+01:00,1983,64,29.3,"19.00

"
2022-02-15T09:33:37+01:00,1984,64,29.4,"19.00

"
2022-02-15T09:33:53+01:00,1985,64,29.6,"19.00

"
2022-02-15T09:34:13+01:00,1986,63,29.7,"19.00

"
2022-02-15T09:34:29+01:00,1987,63,29.9,"19.00

"
2022-02-15T09:34:45+01:00,1988,61,30,"20.00

"
2022-02-15T09:35:11+01:00,1989,61,29.9,"20.00

"
2022-02-15T09:35:26+01:00,1990,61,29.9,"20.00

"
2022-02-15T09:35:43+01:00,1991,61,29.7,"19.00

"
2022-02-15T09:36:01+01:00,1992,61,29.7,"19.00

"
2022-02-15T09:36:18+01:00,1993,61,29.5,"19.00

"
2022-02-15T09:36:52+01:00,1994,62,29.3,"19.00

"
2022-02-15T09:37:09+01:00,1995,62,29.3,"19.00

"
2022-02-15T09:37:25+01:00,1996,62,29.3,"19.00

"
2022-02-15T09:37:40+01:00,1997,63,29.4,"19.00

"
2022-02-15T09:38:01+01:00,1998,63,29.5,"19.00

"
2022-02-15T09:38:17+01:00,1999,62,29.5,"20.00

"
2022-02-15T09:38:55+01:00,2000,62,29.5,"20.00

"
2022-02-15T09:39:13+01:00,2001,62,29.5,"19.00

"
2022-02-15T09:39:42+01:00,2002,62,29.4,"19.00

"
2022-02-15T09:40:07+01:00,2003,62,29.3,"19.00

"
2022-02-15T09:40:30+01:00,2004,62,29.4,"19.00

"
2022-02-15T09:40:46+01:00,2005,62,29.5,"19.00

"
2022-02-15T09:41:02+01:00,2006,62,29.6,"19.00

"
2022-02-15T09:41:21+01:00,2007,62,29.7,"19.00

"
2022-02-15T09:41:37+01:00,2008,62,29.7,"18.00

"
2022-02-15T09:41:53+01:00,2009,61,29.8,"18.00

"
2022-02-15T09:42:15+01:00,2010,60,30,"18.00

"
2022-02-15T09:42:47+01:00,2011,60,29.9,"18.00

"
2022-02-15T09:43:07+01:00,2012,60,29.8,"18.00

"
2022-02-15T09:43:24+01:00,2013,60,29.9,"18.00

"
2022-02-15T09:43:40+01:00,2014,59,30,"18.00

"
2022-02-15T09:44:00+01:00,2015,59,29.9,"18.00

"
2022-02-15T09:44:15+01:00,2016,59,29.8,"18.00

"
2022-02-15T09:44:33+01:00,2017,60,29.7,"18.00

"
2022-02-15T09:44:49+01:00,2018,60,29.6,"18.00

"
2022-02-15T09:45:05+01:00,2019,60,29.7,"18.00

"
2022-02-15T09:45:20+01:00,2020,60,29.8,"18.00

"
2022-02-15T09:45:48+01:00,2021,59,30,"18.00

"
2022-02-15T09:47:29+01:00,2022,57,30.6,"18.00

"
2022-02-15T09:47:47+01:00,2023,57,30.7,"18.00

"
2022-02-15T09:48:03+01:00,2024,57,30.9,"18.00

"
2022-02-15T09:48:21+01:00,2025,57,31.1,"18.00

"
2022-02-15T09:48:40+01:00,2026,56,31.2,"18.00

"
2022-02-15T09:49:18+01:00,2027,55,31.1,"18.00

"
2022-02-15T09:49:39+01:00,2028,55,31.2,"18.00

"
2022-02-15T09:49:55+01:00,2029,55,31.4,"18.00

"
2022-02-15T09:50:14+01:00,2030,55,31.5,"18.00

"
2022-02-15T09:50:31+01:00,2031,54,31.4,"17.00

"
2022-02-15T09:51:08+01:00,2032,54,31.3,"18.00

"
2022-02-15T09:51:33+01:00,2033,54,31.2,"19.00

"
2022-02-15T09:51:54+01:00,2034,55,31.3,"18.00

"
2022-02-15T09:52:10+01:00,2035,55,31.4,"18.00

"
2022-02-15T09:52:25+01:00,2036,54,31.4,"17.00

"
2022-02-15T09:52:43+01:00,2037,54,31.2,"17.00

"
2022-02-15T09:52:58+01:00,2038,55,30.8,"17.00

"
2022-02-15T09:53:13+01:00,2039,56,30.6,"18.00

"
2022-02-15T09:53:31+01:00,2040,56,30.5,"19.00

"
2022-02-15T09:53:48+01:00,2041,57,30.5,"20.00

"
2022-02-15T09:54:03+01:00,2042,57,30.5,"19.00

"
2022-02-15T09:54:19+01:00,2043,57,30.6,"18.00

"
2022-02-15T09:54:42+01:00,2044,57,30.7,"20.00

"
2022-02-15T09:54:58+01:00,2045,57,30.9,"20.00

"
2022-02-15T09:55:17+01:00,2046,56,31,"20.00

"
2022-02-15T09:55:33+01:00,2047,56,30.8,"20.00

"
2022-02-15T09:55:49+01:00,2048,56,30.6,"20.00

"
2022-02-15T09:56:27+01:00,2049,57,30.3,"21.00

"
2022-02-15T09:56:51+01:00,2050,59,29.9,"21.00

"
2022-02-15T09:57:17+01:00,2051,60,29.7,"21.00

"
2022-02-15T09:57:34+01:00,2052,60,29.7,"21.00

"
2022-02-15T09:57:51+01:00,2053,61,29.5,"21.00

"
2022-02-15T09:58:07+01:00,2054,61,29.4,"21.00

"
2022-02-15T09:58:22+01:00,2055,61,29.3,"21.00

"
2022-02-15T09:58:40+01:00,2056,62,29.2,"21.00

"
2022-02-15T09:58:59+01:00,2057,62,29.2,"21.00

"
2022-02-15T09:59:19+01:00,2058,62,29.1,"21.00

"
2022-02-15T09:59:34+01:00,2059,63,29.1,"21.00

"
2022-02-15T09:59:50+01:00,2060,63,29,"21.00

"
2022-02-15T10:00:23+01:00,2061,63,29,"21.00

"
2022-02-15T10:00:40+01:00,2062,63,29.1,"20.00

"
2022-02-15T10:00:55+01:00,2063,63,29.1,"20.00

"
2022-02-15T10:01:13+01:00,2064,63,29.2,"20.00

"
2022-02-15T10:01:40+01:00,2065,62,29.3,"20.00

"
2022-02-15T10:01:59+01:00,2066,62,29.4,"19.00

"
2022-02-15T10:02:14+01:00,2067,62,29.4,"19.00

"
2022-02-15T10:02:35+01:00,2068,62,29.5,"19.00

"
2022-02-15T10:02:54+01:00,2069,62,29.6,"19.00

"
2022-02-15T10:03:09+01:00,2070,62,29.7,"17.00

"
2022-02-15T10:03:26+01:00,2071,61,29.9,"15.00

"
2022-02-15T10:03:45+01:00,2072,59,30.4,"14.00

"
2022-02-15T10:04:05+01:00,2073,58,31,"14.00

"
2022-02-15T10:04:20+01:00,2074,57,31.5,"14.00

"
2022-02-15T10:04:35+01:00,2075,55,31.8,"14.00

"
2022-02-15T10:04:50+01:00,2076,53,32.1,"14.00

"
2022-02-15T10:05:09+01:00,2077,52,32.5,"14.00

"
2022-02-15T10:05:29+01:00,2078,52,32.9,"14.00

"
2022-02-15T10:05:45+01:00,2079,49,33.2,"14.00

"
2022-02-15T10:06:00+01:00,2080,48,33.2,"14.00

"
2022-02-15T10:06:24+01:00,2081,47,33.4,"14.00

"
2022-02-15T10:06:43+01:00,2082,47,33.2,"15.00

"
2022-02-15T10:06:58+01:00,2083,46,33.1,"14.00

"
2022-02-15T10:07:19+01:00,2084,47,33.1,"14.00

"
2022-02-15T10:07:34+01:00,2085,47,33.2,"15.00

"
2022-02-15T10:07:52+01:00,2086,46,33,"14.00

"
2022-02-15T10:08:11+01:00,2087,47,33.2,"14.00

"
2022-02-15T10:08:28+01:00,2088,47,33.6,"13.00

"
2022-02-15T10:08:44+01:00,2089,46,33.7,"14.00

"
2022-02-15T10:08:59+01:00,2090,46,33.6,"14.00

"
2022-02-15T10:09:19+01:00,2091,46,33.7,"14.00

"
2022-02-15T10:09:38+01:00,2092,46,34,"14.00

"
2022-02-15T10:09:55+01:00,2093,46,34.1,"13.00

"
2022-02-15T10:10:12+01:00,2094,45,34.3,"14.00

"
2022-02-15T10:10:32+01:00,2095,45,34.3,"14.00

"
2022-02-15T10:10:53+01:00,2096,45,34.3,"13.00

"
2022-02-15T10:11:08+01:00,2097,45,34.3,"13.00

"
2022-02-15T10:11:23+01:00,2098,45,34.2,"13.00

"
2022-02-15T10:12:05+01:00,2099,45,34.7,"13.00

"
2022-02-15T10:12:22+01:00,2100,45,32.2,"13.00

"
2022-02-15T10:12:38+01:00,2101,44,32.5,"13.00

"
2022-02-15T10:12:55+01:00,2102,43,32.6,"13.00

"
2022-02-15T10:13:17+01:00,2103,43,32.6,"13.00

"
2022-02-15T10:13:32+01:00,2104,43,32.5,"13.00

"
2022-02-15T10:13:49+01:00,2105,42,32.8,"13.00

"
2022-02-15T10:14:17+01:00,2106,41,33.1,"13.00

"
2022-02-15T10:14:33+01:00,2107,41,33.4,"13.00

"
2022-02-15T10:14:48+01:00,2108,41,33.8,"12.00

"
2022-02-15T10:15:05+01:00,2109,41,34.2,"12.00

"
2022-02-15T10:15:21+01:00,2110,40,34.7,"12.00

"
2022-02-15T10:15:40+01:00,2111,38,35.1,"12.00

"
2022-02-15T10:16:00+01:00,2112,38,35,"13.00

"
2022-02-15T10:16:23+01:00,2113,38,34,"12.00

"
2022-02-15T10:16:40+01:00,2114,39,33.6,"12.00

"
2022-02-15T10:16:55+01:00,2115,39,33.4,"12.00

"
2022-02-15T10:17:13+01:00,2116,41,32.9,"12.00

"
2022-02-15T10:17:30+01:00,2117,42,32.7,"12.00

"
2022-02-15T10:17:46+01:00,2118,42,32.7,"12.00

"
2022-02-15T10:18:05+01:00,2119,42,32.7,"13.00

"
2022-02-15T10:18:22+01:00,2120,42,32.9,"12.00

"
2022-02-15T10:18:37+01:00,2121,41,33.1,"12.00

"
2022-02-15T10:18:54+01:00,2122,41,33.2,"12.00

"
2022-02-15T10:19:09+01:00,2123,40,33.1,"12.00

"
2022-02-15T10:19:26+01:00,2124,40,33.4,"12.00

"
2022-02-15T10:19:46+01:00,2125,40,33.8,"12.00

"
2022-02-15T10:20:04+01:00,2126,39,34.1,"12.00

"
2022-02-15T10:20:32+01:00,2127,39,34.2,"12.00

"
2022-02-15T10:20:52+01:00,2128,38,34,"12.00

"
2022-02-15T10:21:10+01:00,2129,38,33.7,"12.00

"
2022-02-15T10:21:33+01:00,2130,39,33.7,"12.00

"
2022-02-15T10:21:50+01:00,2131,39,34,"12.00

"
2022-02-15T10:22:08+01:00,2132,39,34.5,"12.00

"
2022-02-15T10:22:29+01:00,2133,38,34.5,"12.00

"
2022-02-15T10:22:47+01:00,2134,37,33.9,"12.00

"
2022-02-15T10:23:02+01:00,2135,38,33.6,"12.00

"
2022-02-15T10:23:17+01:00,2136,38,33.4,"12.00

"
2022-02-15T10:23:43+01:00,2137,38,33.6,"12.00

"
2022-02-15T10:24:07+01:00,2138,38,33.9,"12.00

"
2022-02-15T10:24:24+01:00,2139,38,33.9,"12.00

"
2022-02-15T10:24:40+01:00,2140,38,33.8,"12.00

"
2022-02-15T10:24:55+01:00,2141,38,33.8,"12.00

"
2022-02-15T10:25:12+01:00,2142,38,33.4,"12.00

"
2022-02-15T10:25:30+01:00,2143,39,33.1,"12.00

"
2022-02-15T10:25:46+01:00,2144,39,33.1,"12.00

"
2022-02-15T10:26:03+01:00,2145,39,33.1,"12.00

"
2022-02-15T10:26:19+01:00,2146,39,33.1,"12.00

"
2022-02-15T10:26:35+01:00,2147,39,33.2,"12.00

"
2022-02-15T10:26:55+01:00,2148,39,33.4,"12.00

"
2022-02-15T10:27:12+01:00,2149,39,33.6,"12.00

"
2022-02-15T10:27:29+01:00,2150,38,33.6,"12.00

"
2022-02-15T10:27:49+01:00,2151,38,33.8,"12.00

"
2022-02-15T10:28:07+01:00,2152,38,33.9,"12.00

"
2022-02-15T10:28:23+01:00,2153,37,33.9,"12.00

"
2022-02-15T10:28:39+01:00,2154,37,33.6,"12.00

"
2022-02-15T10:28:56+01:00,2155,38,33.3,"12.00

"
2022-02-15T10:29:12+01:00,2156,38,33.3,"12.00

"
2022-02-15T10:29:32+01:00,2157,39,33.1,"12.00

"
2022-02-15T10:29:57+01:00,2158,40,32.7,"12.00

"
2022-02-15T10:30:12+01:00,2159,40,32.2,"12.00

"
2022-02-15T10:30:30+01:00,2160,41,32.1,"12.00

"
2022-02-15T10:30:46+01:00,2161,41,32.4,"12.00

"
2022-02-15T10:31:03+01:00,2162,41,32.6,"12.00

"
2022-02-15T10:31:24+01:00,2163,41,32.6,"12.00

"
2022-02-15T10:31:42+01:00,2164,41,32.6,"12.00

"
2022-02-15T10:32:01+01:00,2165,41,32.7,"12.00

"
2022-02-15T10:32:19+01:00,2166,41,32.5,"12.00

"
2022-02-15T10:32:38+01:00,2167,41,32.6,"12.00

"
2022-02-15T10:32:56+01:00,2168,40,33,"12.00

"
2022-02-15T10:33:17+01:00,2169,40,33.1,"12.00

"
2022-02-15T10:33:37+01:00,2170,40,33.4,"12.00

"
2022-02-15T10:33:53+01:00,2171,39,33.5,"12.00

"
2022-02-15T10:34:09+01:00,2172,39,33.3,"12.00

"
2022-02-15T10:34:25+01:00,2173,39,33.4,"12.00

"
2022-02-15T10:34:40+01:00,2174,39,33.2,"12.00

"
2022-02-15T10:34:59+01:00,2175,39,33.1,"12.00

"
2022-02-15T10:35:14+01:00,2176,39,33.1,"12.00

"
2022-02-15T10:35:29+01:00,2177,39,33.1,"12.00

"
2022-02-15T10:35:46+01:00,2178,39,33.1,"12.00

"
2022-02-15T10:36:02+01:00,2179,39,33.2,"12.00

"
2022-02-15T10:36:29+01:00,2180,39,33.6,"12.00

"
2022-02-15T10:36:52+01:00,2181,39,34.3,"12.00

"
2022-02-15T10:37:11+01:00,2182,37,35,"12.00

"
2022-02-15T10:37:28+01:00,2183,35,35.3,"12.00

"
2022-02-15T10:37:47+01:00,2184,35,35.6,"12.00

"
2022-02-15T10:38:03+01:00,2185,35,35.9,"12.00

"
2022-02-15T10:38:19+01:00,2186,34,36.1,"12.00

"
2022-02-15T10:38:36+01:00,2187,34,36,"12.00

"
2022-02-15T10:38:52+01:00,2188,34,35.8,"14.00

"
2022-02-15T10:39:08+01:00,2189,34,35.4,"15.00

"
2022-02-15T10:39:24+01:00,2190,35,34.8,"15.00

"
2022-02-15T10:39:45+01:00,2191,36,34,"15.00

"
2022-02-15T10:40:02+01:00,2192,36,33.4,"15.00

"
2022-02-15T10:40:18+01:00,2193,38,32.8,"16.00

"
2022-02-15T10:40:36+01:00,2194,38,34.9,"16.00

"
2022-02-15T10:40:53+01:00,2195,40,34.3,"15.00

"
2022-02-15T10:41:10+01:00,2196,40,34.1,"14.00

"
2022-02-15T10:41:25+01:00,2197,41,34.1,"12.00

"
2022-02-15T10:41:43+01:00,2198,41,34.3,"12.00

"
2022-02-15T10:42:00+01:00,2199,41,34.8,"12.00

"
2022-02-15T10:42:21+01:00,2200,42,32.7,"12.00

"
2022-02-15T10:42:36+01:00,2201,40,33.3,"12.00

"
2022-02-15T10:43:00+01:00,2202,39,33.6,"13.00

"
2022-02-15T10:43:20+01:00,2203,39,33.2,"15.00

"
2022-02-15T10:43:42+01:00,2204,40,32.7,"17.00

"
2022-02-15T10:43:58+01:00,2205,41,32.2,"17.00

"
2022-02-15T10:44:17+01:00,2206,40,34.7,"17.00

"
2022-02-15T10:44:32+01:00,2207,41,34.4,"17.00

"
2022-02-15T10:44:53+01:00,2208,41,34.1,"17.00

"
2022-02-15T10:45:13+01:00,2209,42,34,"17.00

"
2022-02-15T10:45:31+01:00,2210,42,33.8,"17.00

"
2022-02-15T10:45:49+01:00,2211,42,33.5,"17.00

"
2022-02-15T10:46:05+01:00,2212,43,33.5,"15.00

"
